deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0C01","06-09-2023 16:54","4.6"
"WVMS_CC50E30D9E0C01","06-09-2023 16:59","4.5"
"WVMS_CC50E30D9E0C01","06-09-2023 17:04","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 17:09","4.2"
"WVMS_CC50E30D9E0C01","06-09-2023 17:14","4.6"
"WVMS_CC50E30D9E0C01","06-09-2023 17:19","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 17:24","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 17:29","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 17:34","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 17:39","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 17:44","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 17:49","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 17:54","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 17:59","4.6"
"WVMS_CC50E30D9E0C01","06-09-2023 18:04","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 19:28","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 19:33","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 19:38","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 19:43","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 19:48","4.4"
"WVMS_CC50E30D9E0C01","06-09-2023 19:53","4.6"
"WVMS_CC50E30D9E0C01","06-09-2023 19:58","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 20:03","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 20:08","5.5"
"WVMS_CC50E30D9E0C01","06-09-2023 20:13","4.7"
"WVMS_CC50E30D9E0C01","06-09-2023 20:18","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 20:23","4.9"
"WVMS_CC50E30D9E0C01","06-09-2023 20:28","5.9"
"WVMS_CC50E30D9E0C01","06-09-2023 20:33","5.6"
"WVMS_CC50E30D9E0C01","06-09-2023 20:38","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 20:43","5.2"
"WVMS_CC50E30D9E0C01","06-09-2023 20:48","4.7"
"WVMS_CC50E30D9E0C01","06-09-2023 20:53","4.6"
"WVMS_CC50E30D9E0C01","06-09-2023 20:58","5.8"
"WVMS_CC50E30D9E0C01","06-09-2023 21:03","6.0"
"WVMS_CC50E30D9E0C01","06-09-2023 21:08","5.4"
"WVMS_CC50E30D9E0C01","06-09-2023 21:13","5.3"
"WVMS_CC50E30D9E0C01","06-09-2023 21:18","5.1"
"WVMS_CC50E30D9E0C01","06-09-2023 21:23","4.8"
"WVMS_CC50E30D9E0C01","06-09-2023 21:28","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 09:33","4.8"
"WVMS_CC50E30D9E0C01","07-09-2023 09:38","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 09:43","5.9"
"WVMS_CC50E30D9E0C01","07-09-2023 09:48","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 09:53","5.9"
"WVMS_CC50E30D9E0C01","07-09-2023 09:58","6.0"
"WVMS_CC50E30D9E0C01","07-09-2023 10:03","5.8"
"WVMS_CC50E30D9E0C01","07-09-2023 10:08","6.2"
"WVMS_CC50E30D9E0C01","07-09-2023 10:13","4.9"
"WVMS_CC50E30D9E0C01","07-09-2023 10:18","5.5"
"WVMS_CC50E30D9E0C01","07-09-2023 10:23","5.6"
"WVMS_CC50E30D9E0C01","07-09-2023 10:28","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 10:33","5.7"
"WVMS_CC50E30D9E0C01","07-09-2023 10:38","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 10:43","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 10:48","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 10:53","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 10:58","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 11:03","5.9"
"WVMS_CC50E30D9E0C01","07-09-2023 11:08","6.0"
"WVMS_CC50E30D9E0C01","07-09-2023 11:13","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 11:18","5.4"
"WVMS_CC50E30D9E0C01","07-09-2023 11:23","12.5"
"WVMS_CC50E30D9E0C01","07-09-2023 11:28","5.3"
"WVMS_CC50E30D9E0C01","07-09-2023 11:33","5.0"
"WVMS_CC50E30D9E0C01","07-09-2023 11:38","5.2"
"WVMS_CC50E30D9E0C01","07-09-2023 11:43","5.1"
"WVMS_CC50E30D9E0C01","07-09-2023 11:48","5.5"
"WVMS_CC50E30D9E0C01","07-09-2023 11:53","5.5"
