deviceId,sensorTime,vibration mm/s
"WVMS_CC50E30D9E0101","06-09-2023 19:44","2.3"
"WVMS_CC50E30D9E0101","06-09-2023 19:49","2.3"
"WVMS_CC50E30D9E0101","06-09-2023 19:54","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 19:59","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 20:04","2.7"
"WVMS_CC50E30D9E0101","06-09-2023 20:09","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 20:14","4.0"
"WVMS_CC50E30D9E0101","06-09-2023 20:19","2.2"
"WVMS_CC50E30D9E0101","06-09-2023 20:24","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 20:29","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 20:34","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 20:39","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 20:44","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 20:49","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 20:54","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 20:59","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 21:04","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 21:09","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 21:14","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 21:19","2.2"
"WVMS_CC50E30D9E0101","06-09-2023 21:24","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 21:29","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 21:34","2.3"
"WVMS_CC50E30D9E0101","06-09-2023 21:39","2.4"
"WVMS_CC50E30D9E0101","06-09-2023 21:44","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 21:49","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 21:54","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 21:59","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 22:04","2.4"
"WVMS_CC50E30D9E0101","06-09-2023 22:09","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 22:14","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 22:19","2.4"
"WVMS_CC50E30D9E0101","06-09-2023 22:24","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 22:29","2.5"
"WVMS_CC50E30D9E0101","06-09-2023 22:34","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 22:39","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 22:44","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 22:49","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 22:54","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 22:59","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 23:04","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 23:09","1.6"
"WVMS_CC50E30D9E0101","06-09-2023 23:14","2.1"
"WVMS_CC50E30D9E0101","06-09-2023 23:19","2.0"
"WVMS_CC50E30D9E0101","06-09-2023 23:24","1.4"
"WVMS_CC50E30D9E0101","06-09-2023 23:29","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 23:34","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 23:39","3.0"
"WVMS_CC50E30D9E0101","06-09-2023 23:44","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 23:49","1.9"
"WVMS_CC50E30D9E0101","06-09-2023 23:54","1.8"
"WVMS_CC50E30D9E0101","06-09-2023 23:59","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 00:04","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 00:09","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 00:14","1.4"
"WVMS_CC50E30D9E0101","07-09-2023 00:19","1.7"
"WVMS_CC50E30D9E0101","07-09-2023 00:24","2.3"
"WVMS_CC50E30D9E0101","07-09-2023 00:29","2.6"
"WVMS_CC50E30D9E0101","07-09-2023 00:34","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 00:39","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 00:44","1.4"
"WVMS_CC50E30D9E0101","07-09-2023 00:49","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 00:54","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 00:59","1.7"
"WVMS_CC50E30D9E0101","07-09-2023 01:04","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 01:09","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 01:14","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 01:19","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 01:24","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 01:29","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 01:34","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 01:39","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 01:44","1.9"
"WVMS_CC50E30D9E0101","07-09-2023 01:49","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 01:54","2.0"
"WVMS_CC50E30D9E0101","07-09-2023 01:59","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 02:04","2.6"
"WVMS_CC50E30D9E0101","07-09-2023 02:09","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 02:14","2.0"
"WVMS_CC50E30D9E0101","07-09-2023 02:19","2.6"
"WVMS_CC50E30D9E0101","07-09-2023 02:24","1.5"
"WVMS_CC50E30D9E0101","07-09-2023 02:29","2.7"
"WVMS_CC50E30D9E0101","07-09-2023 02:34","2.0"
"WVMS_CC50E30D9E0101","07-09-2023 02:39","1.9"
"WVMS_CC50E30D9E0101","07-09-2023 02:44","2.4"
"WVMS_CC50E30D9E0101","07-09-2023 02:49","1.6"
"WVMS_CC50E30D9E0101","07-09-2023 02:54","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 02:59","2.2"
"WVMS_CC50E30D9E0101","07-09-2023 03:04","2.1"
"WVMS_CC50E30D9E0101","07-09-2023 03:09","2.5"
"WVMS_CC50E30D9E0101","07-09-2023 03:14","2.2"
"WVMS_CC50E30D9E0101","07-09-2023 03:19","2.0"
"WVMS_CC50E30D9E0101","07-09-2023 03:24","1.8"
"WVMS_CC50E30D9E0101","07-09-2023 03:29","2.2"
"WVMS_CC50E30D9E0101","07-09-2023 03:34","2.0"
"WVMS_CC50E30D9E0101","07-09-2023 03:39","1.9"
