,predicted_mean
84965,-18.288624730375965
84966,-18.288624730375965
84967,-18.288624730375965
84968,-18.288624730375965
84969,-18.288624730375965
84970,-18.288624730375965
84971,-18.288624730375965
84972,-18.288624730375965
84973,-18.288624730375965
84974,-18.288624730375965
84975,-18.288624730375965
84976,-18.288624730375965
84977,-18.288624730375965
84978,-18.288624730375965
84979,-18.288624730375965
84980,-18.288624730375965
84981,-18.288624730375965
84982,-18.288624730375965
84983,-18.288624730375965
84984,-18.288624730375965
84985,-18.288624730375965
84986,-18.288624730375965
84987,-18.288624730375965
84988,-18.288624730375965
84989,-18.288624730375965
84990,-18.288624730375965
84991,-18.288624730375965
84992,-18.288624730375965
84993,-18.288624730375965
84994,-18.288624730375965
84995,-18.288624730375965
84996,-18.288624730375965
84997,-18.288624730375965
84998,-18.288624730375965
84999,-18.288624730375965
85000,-18.288624730375965
85001,-18.288624730375965
85002,-18.288624730375965
85003,-18.288624730375965
85004,-18.288624730375965
85005,-18.288624730375965
85006,-18.288624730375965
85007,-18.288624730375965
85008,-18.288624730375965
85009,-18.288624730375965
85010,-18.288624730375965
85011,-18.288624730375965
85012,-18.288624730375965
85013,-18.288624730375965
85014,-18.288624730375965
85015,-18.288624730375965
85016,-18.288624730375965
85017,-18.288624730375965
85018,-18.288624730375965
85019,-18.288624730375965
85020,-18.288624730375965
85021,-18.288624730375965
85022,-18.288624730375965
85023,-18.288624730375965
85024,-18.288624730375965
85025,-18.288624730375965
85026,-18.288624730375965
85027,-18.288624730375965
85028,-18.288624730375965
85029,-18.288624730375965
85030,-18.288624730375965
85031,-18.288624730375965
85032,-18.288624730375965
85033,-18.288624730375965
85034,-18.288624730375965
85035,-18.288624730375965
85036,-18.288624730375965
85037,-18.288624730375965
85038,-18.288624730375965
85039,-18.288624730375965
85040,-18.288624730375965
85041,-18.288624730375965
85042,-18.288624730375965
85043,-18.288624730375965
85044,-18.288624730375965
85045,-18.288624730375965
85046,-18.288624730375965
85047,-18.288624730375965
85048,-18.288624730375965
85049,-18.288624730375965
85050,-18.288624730375965
85051,-18.288624730375965
85052,-18.288624730375965
85053,-18.288624730375965
85054,-18.288624730375965
85055,-18.288624730375965
85056,-18.288624730375965
85057,-18.288624730375965
85058,-18.288624730375965
85059,-18.288624730375965
85060,-18.288624730375965
85061,-18.288624730375965
85062,-18.288624730375965
85063,-18.288624730375965
85064,-18.288624730375965
85065,-18.288624730375965
85066,-18.288624730375965
85067,-18.288624730375965
85068,-18.288624730375965
85069,-18.288624730375965
85070,-18.288624730375965
85071,-18.288624730375965
85072,-18.288624730375965
85073,-18.288624730375965
85074,-18.288624730375965
85075,-18.288624730375965
85076,-18.288624730375965
85077,-18.288624730375965
85078,-18.288624730375965
85079,-18.288624730375965
85080,-18.288624730375965
85081,-18.288624730375965
85082,-18.288624730375965
85083,-18.288624730375965
85084,-18.288624730375965
85085,-18.288624730375965
85086,-18.288624730375965
85087,-18.288624730375965
85088,-18.288624730375965
85089,-18.288624730375965
85090,-18.288624730375965
85091,-18.288624730375965
85092,-18.288624730375965
85093,-18.288624730375965
85094,-18.288624730375965
85095,-18.288624730375965
85096,-18.288624730375965
85097,-18.288624730375965
85098,-18.288624730375965
85099,-18.288624730375965
85100,-18.288624730375965
85101,-18.288624730375965
85102,-18.288624730375965
85103,-18.288624730375965
85104,-18.288624730375965
85105,-18.288624730375965
85106,-18.288624730375965
85107,-18.288624730375965
85108,-18.288624730375965
85109,-18.288624730375965
85110,-18.288624730375965
85111,-18.288624730375965
85112,-18.288624730375965
85113,-18.288624730375965
85114,-18.288624730375965
85115,-18.288624730375965
85116,-18.288624730375965
85117,-18.288624730375965
85118,-18.288624730375965
85119,-18.288624730375965
85120,-18.288624730375965
85121,-18.288624730375965
85122,-18.288624730375965
85123,-18.288624730375965
85124,-18.288624730375965
85125,-18.288624730375965
85126,-18.288624730375965
85127,-18.288624730375965
85128,-18.288624730375965
85129,-18.288624730375965
85130,-18.288624730375965
85131,-18.288624730375965
85132,-18.288624730375965
85133,-18.288624730375965
85134,-18.288624730375965
85135,-18.288624730375965
85136,-18.288624730375965
85137,-18.288624730375965
85138,-18.288624730375965
85139,-18.288624730375965
85140,-18.288624730375965
85141,-18.288624730375965
85142,-18.288624730375965
85143,-18.288624730375965
85144,-18.288624730375965
85145,-18.288624730375965
85146,-18.288624730375965
85147,-18.288624730375965
85148,-18.288624730375965
85149,-18.288624730375965
85150,-18.288624730375965
85151,-18.288624730375965
85152,-18.288624730375965
85153,-18.288624730375965
85154,-18.288624730375965
85155,-18.288624730375965
85156,-18.288624730375965
85157,-18.288624730375965
85158,-18.288624730375965
85159,-18.288624730375965
85160,-18.288624730375965
85161,-18.288624730375965
85162,-18.288624730375965
85163,-18.288624730375965
85164,-18.288624730375965
85165,-18.288624730375965
85166,-18.288624730375965
85167,-18.288624730375965
85168,-18.288624730375965
85169,-18.288624730375965
85170,-18.288624730375965
85171,-18.288624730375965
85172,-18.288624730375965
85173,-18.288624730375965
85174,-18.288624730375965
85175,-18.288624730375965
85176,-18.288624730375965
85177,-18.288624730375965
85178,-18.288624730375965
85179,-18.288624730375965
85180,-18.288624730375965
85181,-18.288624730375965
85182,-18.288624730375965
85183,-18.288624730375965
85184,-18.288624730375965
85185,-18.288624730375965
85186,-18.288624730375965
85187,-18.288624730375965
85188,-18.288624730375965
85189,-18.288624730375965
85190,-18.288624730375965
85191,-18.288624730375965
85192,-18.288624730375965
85193,-18.288624730375965
85194,-18.288624730375965
85195,-18.288624730375965
85196,-18.288624730375965
85197,-18.288624730375965
85198,-18.288624730375965
85199,-18.288624730375965
85200,-18.288624730375965
85201,-18.288624730375965
85202,-18.288624730375965
85203,-18.288624730375965
85204,-18.288624730375965
85205,-18.288624730375965
85206,-18.288624730375965
85207,-18.288624730375965
85208,-18.288624730375965
85209,-18.288624730375965
85210,-18.288624730375965
85211,-18.288624730375965
85212,-18.288624730375965
85213,-18.288624730375965
85214,-18.288624730375965
85215,-18.288624730375965
85216,-18.288624730375965
85217,-18.288624730375965
85218,-18.288624730375965
85219,-18.288624730375965
85220,-18.288624730375965
85221,-18.288624730375965
85222,-18.288624730375965
85223,-18.288624730375965
85224,-18.288624730375965
85225,-18.288624730375965
85226,-18.288624730375965
85227,-18.288624730375965
85228,-18.288624730375965
85229,-18.288624730375965
85230,-18.288624730375965
85231,-18.288624730375965
85232,-18.288624730375965
85233,-18.288624730375965
85234,-18.288624730375965
85235,-18.288624730375965
85236,-18.288624730375965
85237,-18.288624730375965
85238,-18.288624730375965
85239,-18.288624730375965
85240,-18.288624730375965
85241,-18.288624730375965
85242,-18.288624730375965
85243,-18.288624730375965
85244,-18.288624730375965
85245,-18.288624730375965
85246,-18.288624730375965
85247,-18.288624730375965
85248,-18.288624730375965
85249,-18.288624730375965
85250,-18.288624730375965
85251,-18.288624730375965
85252,-18.288624730375965
85253,-18.288624730375965
85254,-18.288624730375965
85255,-18.288624730375965
85256,-18.288624730375965
85257,-18.288624730375965
85258,-18.288624730375965
85259,-18.288624730375965
85260,-18.288624730375965
85261,-18.288624730375965
85262,-18.288624730375965
85263,-18.288624730375965
85264,-18.288624730375965
85265,-18.288624730375965
85266,-18.288624730375965
85267,-18.288624730375965
85268,-18.288624730375965
85269,-18.288624730375965
85270,-18.288624730375965
85271,-18.288624730375965
85272,-18.288624730375965
85273,-18.288624730375965
85274,-18.288624730375965
85275,-18.288624730375965
85276,-18.288624730375965
85277,-18.288624730375965
85278,-18.288624730375965
85279,-18.288624730375965
85280,-18.288624730375965
85281,-18.288624730375965
85282,-18.288624730375965
85283,-18.288624730375965
85284,-18.288624730375965
85285,-18.288624730375965
85286,-18.288624730375965
85287,-18.288624730375965
85288,-18.288624730375965
85289,-18.288624730375965
85290,-18.288624730375965
85291,-18.288624730375965
85292,-18.288624730375965
85293,-18.288624730375965
85294,-18.288624730375965
85295,-18.288624730375965
85296,-18.288624730375965
85297,-18.288624730375965
85298,-18.288624730375965
85299,-18.288624730375965
85300,-18.288624730375965
85301,-18.288624730375965
85302,-18.288624730375965
85303,-18.288624730375965
85304,-18.288624730375965
85305,-18.288624730375965
85306,-18.288624730375965
85307,-18.288624730375965
85308,-18.288624730375965
85309,-18.288624730375965
85310,-18.288624730375965
85311,-18.288624730375965
85312,-18.288624730375965
85313,-18.288624730375965
85314,-18.288624730375965
85315,-18.288624730375965
85316,-18.288624730375965
85317,-18.288624730375965
85318,-18.288624730375965
85319,-18.288624730375965
85320,-18.288624730375965
85321,-18.288624730375965
85322,-18.288624730375965
85323,-18.288624730375965
85324,-18.288624730375965
85325,-18.288624730375965
85326,-18.288624730375965
85327,-18.288624730375965
85328,-18.288624730375965
85329,-18.288624730375965
85330,-18.288624730375965
85331,-18.31280677136103
85332,-18.31280677136103
85333,-18.31280677136103
85334,-18.31280677136103
85335,-18.31280677136103
85336,-18.31280677136103
85337,-18.31280677136103
85338,-18.31280677136103
85339,-18.31280677136103
85340,-18.31280677136103
85341,-18.31280677136103
85342,-18.31280677136103
85343,-18.31280677136103
85344,-18.31280677136103
85345,-18.31280677136103
85346,-18.31280677136103
85347,-18.31280677136103
85348,-18.31280677136103
85349,-18.31280677136103
85350,-18.31280677136103
85351,-18.31280677136103
85352,-18.31280677136103
85353,-18.288624730375965
85354,-18.288624730375965
85355,-18.288624730375965
85356,-18.288624730375965
85357,-18.288624730375965
85358,-18.288624730375965
85359,-18.288624730375965
85360,-18.288624730375965
85361,-18.288624730375965
85362,-18.288624730375965
85363,-18.288624730375965
85364,-18.288624730375965
85365,-18.288624730375965
85366,-18.288624730375965
85367,-18.288624730375965
85368,-18.288624730375965
85369,-18.288624730375965
85370,-18.288624730375965
85371,-18.288624730375965
85372,-18.288624730375965
85373,-18.288624730375965
85374,-18.288624730375965
85375,-18.288624730375965
85376,-18.288624730375965
85377,-18.288624730375965
85378,-18.288624730375965
85379,-18.288624730375965
85380,-18.288624730375965
85381,-18.288624730375965
85382,-18.288624730375965
85383,-18.288624730375965
85384,-18.288624730375965
85385,-18.288624730375965
85386,-18.288624730375965
85387,-18.288624730375965
85388,-18.288624730375965
85389,-18.288624730375965
85390,-18.288624730375965
85391,-18.288624730375965
85392,-18.288624730375965
85393,-18.288624730375965
85394,-18.288624730375965
85395,-18.288624730375965
85396,-18.288624730375965
85397,-18.288624730375965
85398,-18.288624730375965
85399,-18.288624730375965
85400,-18.288624730375965
85401,-18.288624730375965
85402,-18.288624730375965
85403,-18.288624730375965
85404,-18.288624730375965
85405,-18.288624730375965
85406,-18.288624730375965
85407,-18.288624730375965
85408,-18.288624730375965
85409,-18.288624730375965
85410,-18.288624730375965
85411,-18.288624730375965
85412,-18.288624730375965
85413,-18.288624730375965
85414,-18.288624730375965
85415,-18.288624730375965
85416,-18.288624730375965
85417,-18.288624730375965
85418,-18.288624730375965
85419,-18.288624730375965
85420,-18.31280677136103
85421,-18.31280677136103
85422,-18.31280677136103
85423,-18.31280677136103
85424,-18.31280677136103
85425,-18.288624730375965
85426,-18.288624730375965
85427,-18.288624730375965
85428,-18.288624730375965
85429,-18.288624730375965
85430,-18.288624730375965
85431,-18.288624730375965
85432,-18.288624730375965
85433,-18.288624730375965
85434,-18.288624730375965
85435,-18.288624730375965
85436,-18.288624730375965
85437,-18.288624730375965
85438,-18.288624730375965
85439,-18.288624730375965
85440,-18.288624730375965
85441,-18.288624730375965
85442,-18.288624730375965
85443,-18.288624730375965
85444,-18.288624730375965
85445,-18.288624730375965
85446,-18.288624730375965
85447,-18.288624730375965
85448,-18.288624730375965
85449,-18.288624730375965
85450,-18.288624730375965
85451,-18.288624730375965
85452,-18.288624730375965
85453,-18.288624730375965
85454,-18.288624730375965
85455,-18.288624730375965
85456,-18.288624730375965
85457,-18.288624730375965
85458,-18.288624730375965
85459,-18.288624730375965
85460,-18.288624730375965
85461,-18.288624730375965
85462,-18.288624730375965
85463,-18.288624730375965
85464,-18.288624730375965
85465,-18.288624730375965
85466,-18.288624730375965
